,Log,Objects,Events,Activities,Types,Standard Deviation,Start,Relations,Notion
130,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'SteelCoil'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelCoil'), ('AssembleHinge', 'MalePart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttFemalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('SplitSteelSheet', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('Hinge', 'PackHinges'), ('PackHinges', 'Workstation'), ('SteelCoil', 'SplitSteelSheet'), ('FormSteelSheet', 'FormedPart'), ('CheckFemalePart', 'Worker'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Workstation'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('SteelSheet', 'SplitSteelSheet'), ('AssembleHinge', 'Hinge'), ('MalePart', 'CheckMalePart'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('FormedPart', 'CoatPart'), ('MalePart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
131,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'HingePack'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('SteelSheet', 'HeatSteelSheet'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SplitSteelSheet', 'Workstation'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('AssembleHinge', 'Workstation'), ('FemalePart', 'CuttFemalePart'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('MalePart', 'CheckMalePart'), ('PackHinges', 'HingePack'), ('AssembleHinge', 'FemalePart'), ('SteelSheet', 'SplitSteelSheet'), ('MalePart', 'CuttMalePart'), ('FormedPart', 'CoatPart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
132,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Worker'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('SteelSheet', 'HeatSteelSheet'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SplitSteelSheet', 'Workstation'), ('FormSteelSheet', 'FormedPart'), ('PackHinges', 'Machine'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('Facility', 'MoveParts'), ('AssembleHinge', 'SteelPin'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Workstation'), ('CoatPart', 'Workstation'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('Worker', 'CheckMalePart'), ('MalePart', 'CheckMalePart'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('MalePart', 'CuttMalePart'), ('FormedPart', 'CoatPart'), ('MoveParts', 'Worker'), ('SteelSheet', 'SplitSteelSheet'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
133,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Workstation'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('Workstation', 'HeatSteelSheet'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('Workstation', 'CheckMalePart'), ('HeatSteelSheet', 'Machine'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('SteelSheet', 'HeatSteelSheet'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('PackHinges', 'Hinge'), ('FemalePart', 'CuttFemalePart'), ('CoatPart', 'Workstation'), ('AssembleHinge', 'Machine'), ('Workstation', 'AssembleHinge'), ('SteelSheet', 'SplitSteelSheet'), ('MalePart', 'CheckMalePart'), ('PackHinges', 'HingePack'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CoatPart'), ('MalePart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('FormedPart', 'FormSteelSheet'), ('Workstation', 'CuttFemalePart'), ('CheckFemalePart', 'FemalePart'), ('Workstation', 'CheckFemalePart'), ('Workstation', 'CuttMalePart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('CoatPart', 'FormedPart'), ('AssembleHinge', 'Workstation'), ('Worker', 'CheckFemalePart'), ('Workstation', 'SplitSteelSheet'), ('FemalePart', 'CheckFemalePart'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('FormedPart', 'CuttFemalePart'), ('Workstation', 'CoatPart'), ('CuttMalePart', 'MalePart'), ('HingePack', 'PackHinges'), ('SplitSteelSheet', 'SteelSheet'), ('CheckMalePart', 'MalePart'), ('Workstation', 'FormSteelSheet'), ('Workstation', 'PackHinges'), ('FormSteelSheet', 'SteelSheet')}",Advanced
134,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'MalePart'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('SteelSheet', 'HeatSteelSheet'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SplitSteelSheet', 'Workstation'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('AssembleHinge', 'Workstation'), ('FemalePart', 'CuttFemalePart'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('MalePart', 'CheckMalePart'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('SteelSheet', 'SplitSteelSheet'), ('MalePart', 'CuttMalePart'), ('FormedPart', 'CoatPart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
135,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Machine'},"{('CheckMalePart', 'Worker'), ('Machine', 'HeatSteelSheet'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('HeatSteelSheet', 'Machine'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('SteelSheet', 'HeatSteelSheet'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('PackHinges', 'Hinge'), ('FemalePart', 'CuttFemalePart'), ('CoatPart', 'Workstation'), ('Machine', 'AssembleHinge'), ('AssembleHinge', 'Machine'), ('SteelSheet', 'SplitSteelSheet'), ('MalePart', 'CheckMalePart'), ('PackHinges', 'HingePack'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CoatPart'), ('MalePart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('Machine', 'CuttFemalePart'), ('FormedPart', 'FormSteelSheet'), ('CheckFemalePart', 'FemalePart'), ('Machine', 'CuttMalePart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('Machine', 'SplitSteelSheet'), ('CoatPart', 'FormedPart'), ('AssembleHinge', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('Machine', 'CoatPart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('Machine', 'FormSteelSheet'), ('CuttMalePart', 'MalePart'), ('SplitSteelSheet', 'SteelSheet'), ('Machine', 'PackHinges'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
136,data/09_ocel_standard_hinge.xml,23771,38528,11,12,287470.41672047117,{'FormedPart'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Workstation'), ('CuttFemalePart', 'Machine'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Workstation'), ('Hinge', 'PackHinges'), ('PackHinges', 'Workstation'), ('FormSteelSheet', 'FormedPart'), ('PackHinges', 'Machine'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Workstation'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('SteelSheet', 'SplitSteelSheet'), ('AssembleHinge', 'Hinge'), ('MalePart', 'CheckMalePart'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('FormedPart', 'CoatPart'), ('MalePart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
137,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,2848186667.7542458,{'NLPLA'},"{('NLPLA', 'Goods Receipt'), ('NLPLA', 'Shelf Life Expiration'), ('NLPLA', 'Transfer Confirmation')}",Traditional
138,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,148053888.71570444,{'QNAME'},"{('QNAME', 'Goods Receipt'), ('QNAME', 'Transfer Confirmation'), ('QNAME', 'Shelf Life Expiration')}",Traditional
139,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,787076842.1919271,{'NLQNR'},"{('NLQNR', 'Shelf Life Expiration'), ('NLQNR', 'Transfer Confirmation'), ('NLQNR', 'Goods Receipt')}",Traditional
140,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,686160693.0544055,{'MATNR'},"{('MATNR', 'Shelf Life Expiration'), ('MATNR', 'Goods Receipt'), ('MATNR', 'Transfer Confirmation')}",Traditional
141,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,876755091.7795969,{'WERKS'},"{('WERKS', 'Shelf Life Expiration'), ('WERKS', 'Transfer Confirmation'), ('WERKS', 'Goods Receipt')}",Traditional
142,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,769951064.4493579,"{'NLPLA', 'QNAME', 'NLQNR', 'MATNR', 'WERKS'}","{('Transfer Confirmation', 'NLPLA'), ('QNAME', 'Shelf Life Expiration'), ('NLQNR', 'Shelf Life Expiration'), ('Goods Receipt', 'NLPLA'), ('Shelf Life Expiration', 'NLPLA'), ('NLQNR', 'Transfer Confirmation'), ('QNAME', 'Transfer Confirmation'), ('Transfer Confirmation', 'NLQNR'), ('Transfer Confirmation', 'MATNR'), ('WERKS', 'Shelf Life Expiration'), ('NLPLA', 'Shelf Life Expiration'), ('Transfer Confirmation', 'WERKS'), ('NLQNR', 'Goods Receipt'), ('Transfer Confirmation', 'QNAME'), ('QNAME', 'Goods Receipt'), ('Goods Receipt', 'NLQNR'), ('MATNR', 'Shelf Life Expiration'), ('Goods Receipt', 'MATNR'), ('Shelf Life Expiration', 'NLQNR'), ('WERKS', 'Transfer Confirmation'), ('Shelf Life Expiration', 'MATNR'), ('NLPLA', 'Transfer Confirmation'), ('MATNR', 'Transfer Confirmation'), ('Goods Receipt', 'QNAME'), ('Shelf Life Expiration', 'QNAME'), ('Goods Receipt', 'WERKS'), ('WERKS', 'Goods Receipt'), ('Shelf Life Expiration', 'WERKS'), ('NLPLA', 'Goods Receipt'), ('MATNR', 'Goods Receipt')}",Connected
143,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,2848186667.7542458,{'NLPLA'},"{('Transfer Confirmation', 'NLPLA'), ('Goods Receipt', 'NLPLA'), ('Shelf Life Expiration', 'NLPLA'), ('Transfer Confirmation', 'NLQNR'), ('Transfer Confirmation', 'MATNR'), ('NLPLA', 'Shelf Life Expiration'), ('Transfer Confirmation', 'WERKS'), ('Transfer Confirmation', 'QNAME'), ('Goods Receipt', 'NLQNR'), ('NLPLA', 'Transfer Confirmation'), ('Goods Receipt', 'MATNR'), ('Shelf Life Expiration', 'NLQNR'), ('Shelf Life Expiration', 'MATNR'), ('Goods Receipt', 'QNAME'), ('Shelf Life Expiration', 'QNAME'), ('Goods Receipt', 'WERKS'), ('NLPLA', 'Goods Receipt'), ('Shelf Life Expiration', 'WERKS')}",Advanced
144,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,148053888.71570444,{'QNAME'},"{('Transfer Confirmation', 'NLPLA'), ('QNAME', 'Shelf Life Expiration'), ('Goods Receipt', 'NLPLA'), ('Shelf Life Expiration', 'NLPLA'), ('QNAME', 'Transfer Confirmation'), ('Transfer Confirmation', 'NLQNR'), ('Transfer Confirmation', 'MATNR'), ('Transfer Confirmation', 'WERKS'), ('QNAME', 'Goods Receipt'), ('Transfer Confirmation', 'QNAME'), ('Goods Receipt', 'NLQNR'), ('Goods Receipt', 'MATNR'), ('Shelf Life Expiration', 'NLQNR'), ('Shelf Life Expiration', 'MATNR'), ('Goods Receipt', 'QNAME'), ('Shelf Life Expiration', 'QNAME'), ('Goods Receipt', 'WERKS'), ('Shelf Life Expiration', 'WERKS')}",Advanced
145,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,787076842.1919271,{'NLQNR'},"{('Transfer Confirmation', 'NLPLA'), ('NLQNR', 'Shelf Life Expiration'), ('Goods Receipt', 'NLPLA'), ('Shelf Life Expiration', 'NLPLA'), ('NLQNR', 'Transfer Confirmation'), ('Transfer Confirmation', 'NLQNR'), ('Transfer Confirmation', 'MATNR'), ('Transfer Confirmation', 'WERKS'), ('NLQNR', 'Goods Receipt'), ('Transfer Confirmation', 'QNAME'), ('Goods Receipt', 'NLQNR'), ('Goods Receipt', 'MATNR'), ('Shelf Life Expiration', 'NLQNR'), ('Shelf Life Expiration', 'MATNR'), ('Goods Receipt', 'QNAME'), ('Shelf Life Expiration', 'QNAME'), ('Goods Receipt', 'WERKS'), ('Shelf Life Expiration', 'WERKS')}",Advanced
146,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,686160693.0544055,{'MATNR'},"{('Transfer Confirmation', 'NLPLA'), ('Goods Receipt', 'NLPLA'), ('Shelf Life Expiration', 'NLPLA'), ('Transfer Confirmation', 'NLQNR'), ('Transfer Confirmation', 'MATNR'), ('Transfer Confirmation', 'WERKS'), ('Transfer Confirmation', 'QNAME'), ('MATNR', 'Shelf Life Expiration'), ('Goods Receipt', 'NLQNR'), ('Goods Receipt', 'MATNR'), ('Shelf Life Expiration', 'NLQNR'), ('Shelf Life Expiration', 'MATNR'), ('MATNR', 'Transfer Confirmation'), ('Goods Receipt', 'QNAME'), ('Shelf Life Expiration', 'QNAME'), ('Goods Receipt', 'WERKS'), ('Shelf Life Expiration', 'WERKS'), ('MATNR', 'Goods Receipt')}",Advanced
147,data/10_ocel_legacy_transfer_order.jsonocel,2500,10319,3,5,876755091.7795969,{'WERKS'},"{('Transfer Confirmation', 'NLPLA'), ('Goods Receipt', 'NLPLA'), ('Shelf Life Expiration', 'NLPLA'), ('Transfer Confirmation', 'NLQNR'), ('Transfer Confirmation', 'MATNR'), ('WERKS', 'Shelf Life Expiration'), ('Transfer Confirmation', 'WERKS'), ('Transfer Confirmation', 'QNAME'), ('WERKS', 'Transfer Confirmation'), ('Goods Receipt', 'NLQNR'), ('Goods Receipt', 'MATNR'), ('Shelf Life Expiration', 'NLQNR'), ('Shelf Life Expiration', 'MATNR'), ('Goods Receipt', 'QNAME'), ('WERKS', 'Goods Receipt'), ('Shelf Life Expiration', 'QNAME'), ('Goods Receipt', 'WERKS'), ('Shelf Life Expiration', 'WERKS')}",Advanced
